Time,Distance,LapNumber,Driver,DriverNumber,MaxDistance
0 days 00:00:15.900000,136.64305555555558,1,LEC,16,3433.437222222222
0 days 00:00:16.220000,145.44305555555553,1,LEC,16,3433.437222222222
0 days 00:00:16.420000,150.8319444444445,1,LEC,16,3433.437222222222
0 days 00:00:16.620000,156.4430555555556,1,LEC,16,3433.437222222222
0 days 00:00:16.780000,161.50972222222225,1,LEC,16,3433.437222222222
0 days 00:00:17.021000,169.61,1,LEC,16,3433.437222222222
0 days 00:00:17.260000,176.04972222222224,1,LEC,16,3433.437222222222
0 days 00:00:17.540000,183.3608333333333,1,LEC,16,3433.437222222222
0 days 00:00:17.820000,190.59416666666664,1,LEC,16,3433.437222222222
0 days 00:00:18.181000,200.02027777777778,1,LEC,16,3433.437222222222
0 days 00:00:18.541000,208.62027777777777,1,LEC,16,3433.437222222222
0 days 00:00:18.701000,212.26472222222222,1,LEC,16,3433.437222222222
0 days 00:00:18.901000,216.6536111111111,1,LEC,16,3433.437222222222
0 days 00:00:19.181000,222.48694444444448,1,LEC,16,3433.437222222222
0 days 00:00:19.461000,228.08694444444444,1,LEC,16,3433.437222222222
0 days 00:00:19.861000,235.53138888888893,1,LEC,16,3433.437222222222
0 days 00:00:20.181000,241.13138888888892,1,LEC,16,3433.437222222222
0 days 00:00:20.541000,247.23138888888892,1,LEC,16,3433.437222222222
0 days 00:00:20.781000,251.09805555555556,1,LEC,16,3433.437222222222
0 days 00:00:21.061000,255.45361111111114,1,LEC,16,3433.437222222222
0 days 00:00:21.221000,257.8980555555556,1,LEC,16,3433.437222222222
0 days 00:00:21.381000,260.29805555555555,1,LEC,16,3433.437222222222
0 days 00:00:21.741000,265.49805555555554,1,LEC,16,3433.437222222222
0 days 00:00:22.101000,270.3980555555555,1,LEC,16,3433.437222222222
0 days 00:00:22.340000,273.6511111111111,1,LEC,16,3433.437222222222
0 days 00:00:22.540000,276.37333333333333,1,LEC,16,3433.437222222222
0 days 00:00:22.940000,281.92888888888893,1,LEC,16,3433.437222222222
0 days 00:00:23.220000,285.8955555555556,1,LEC,16,3433.437222222222
0 days 00:00:23.620000,291.89555555555563,1,LEC,16,3433.437222222222
0 days 00:00:24.020000,298.22888888888895,1,LEC,16,3433.437222222222
0 days 00:00:24.381000,304.54638888888894,1,LEC,16,3433.437222222222
0 days 00:00:24.860000,314.52555555555557,1,LEC,16,3433.437222222222
0 days 00:00:25.020000,318.0811111111111,1,LEC,16,3433.437222222222
0 days 00:00:25.301000,324.4816666666666,1,LEC,16,3433.437222222222
0 days 00:00:25.581000,331.4816666666667,1,LEC,16,3433.437222222222
0 days 00:00:25.861000,339.72611111111115,1,LEC,16,3433.437222222222
0 days 00:00:26.141000,348.6705555555555,1,LEC,16,3433.437222222222
0 days 00:00:26.381000,357.6038888888889,1,LEC,16,3433.437222222222
0 days 00:00:26.661000,368.415,1,LEC,16,3433.437222222222
0 days 00:00:27.141000,387.48166666666657,1,LEC,16,3433.437222222222
0 days 00:00:27.301000,393.5705555555555,1,LEC,16,3433.437222222222
0 days 00:00:27.461000,399.6594444444444,1,LEC,16,3433.437222222222
0 days 00:00:27.661000,407.5483333333334,1,LEC,16,3433.437222222222
0 days 00:00:27.821000,413.7261111111112,1,LEC,16,3433.437222222222
0 days 00:00:28.181000,426.02611111111116,1,LEC,16,3433.437222222222
0 days 00:00:28.501000,435.98166666666674,1,LEC,16,3433.437222222222
0 days 00:00:28.701000,441.92611111111114,1,LEC,16,3433.437222222222
0 days 00:00:28.860000,446.74027777777775,1,LEC,16,3433.437222222222
0 days 00:00:29.060000,452.9069444444444,1,LEC,16,3433.437222222222
0 days 00:00:29.380000,463.57361111111106,1,LEC,16,3433.437222222222
0 days 00:00:29.700000,476.0180555555555,1,LEC,16,3433.437222222222
0 days 00:00:30.020000,488.81805555555553,1,LEC,16,3433.437222222222
0 days 00:00:30.420000,502.15138888888896,1,LEC,16,3433.437222222222
0 days 00:00:30.701000,510.8155555555556,1,LEC,16,3433.437222222222
0 days 00:00:31.100000,522.0097222222223,1,LEC,16,3433.437222222222
0 days 00:00:31.540000,534.4763888888889,1,LEC,16,3433.437222222222
0 days 00:00:31.700000,539.0986111111112,1,LEC,16,3433.437222222222
0 days 00:00:31.901000,544.9611111111112,1,LEC,16,3433.437222222222
0 days 00:00:32.061000,549.6277777777779,1,LEC,16,3433.437222222222
0 days 00:00:32.221000,554.3388888888888,1,LEC,16,3433.437222222222
0 days 00:00:32.501000,562.6611111111112,1,LEC,16,3433.437222222222
0 days 00:00:32.701000,568.7166666666668,1,LEC,16,3433.437222222222
0 days 00:00:32.981000,577.8944444444446,1,LEC,16,3433.437222222222
0 days 00:00:33.381000,591.8944444444446,1,LEC,16,3433.437222222222
0 days 00:00:33.581000,599.3944444444447,1,LEC,16,3433.437222222222
0 days 00:00:33.781000,607.6722222222223,1,LEC,16,3433.437222222222
0 days 00:00:34.101000,619.3166666666668,1,LEC,16,3433.437222222222
0 days 00:00:34.261000,624.7833333333336,1,LEC,16,3433.437222222222
0 days 00:00:34.541000,633.8833333333334,1,LEC,16,3433.437222222222
0 days 00:00:34.741000,639.9388888888891,1,LEC,16,3433.437222222222
0 days 00:00:35.061000,649.5388888888891,1,LEC,16,3433.437222222222
0 days 00:00:35.261000,655.7055555555559,1,LEC,16,3433.437222222222
0 days 00:00:35.660000,667.8972222222224,1,LEC,16,3433.437222222222
0 days 00:00:35.940000,676.2972222222224,1,LEC,16,3433.437222222222
0 days 00:00:36.260000,685.7194444444447,1,LEC,16,3433.437222222222
0 days 00:00:36.740000,699.7194444444448,1,LEC,16,3433.437222222222
0 days 00:00:37.100000,709.7194444444448,1,LEC,16,3433.437222222222
0 days 00:00:37.340000,715.9194444444448,1,LEC,16,3433.437222222222
0 days 00:00:37.740000,725.2527777777781,1,LEC,16,3433.437222222222
0 days 00:00:38.420000,739.4194444444447,1,LEC,16,3433.437222222222
0 days 00:00:38.621000,743.6069444444447,1,LEC,16,3433.437222222222
0 days 00:00:39.061000,752.8958333333336,1,LEC,16,3433.437222222222
0 days 00:00:39.421000,760.4958333333336,1,LEC,16,3433.437222222222
0 days 00:00:39.661000,765.629166666667,1,LEC,16,3433.437222222222
0 days 00:00:39.941000,771.6958333333337,1,LEC,16,3433.437222222222
0 days 00:00:40.141000,776.0291666666669,1,LEC,16,3433.437222222222
0 days 00:00:40.501000,784.0291666666669,1,LEC,16,3433.437222222222
0 days 00:00:40.701000,788.4180555555558,1,LEC,16,3433.437222222222
0 days 00:00:40.901000,792.8625000000003,1,LEC,16,3433.437222222222
0 days 00:00:41.141000,798.3291666666669,1,LEC,16,3433.437222222222
0 days 00:00:41.421000,804.8625000000002,1,LEC,16,3433.437222222222
0 days 00:00:41.661000,810.5958333333335,1,LEC,16,3433.437222222222
0 days 00:00:42.021000,819.2958333333335,1,LEC,16,3433.437222222222
0 days 00:00:42.460000,830.0269444444446,1,LEC,16,3433.437222222222
0 days 00:00:42.620000,833.8936111111111,1,LEC,16,3433.437222222222
0 days 00:00:42.780000,837.7602777777779,1,LEC,16,3433.437222222222
0 days 00:00:43.140000,846.4602777777778,1,LEC,16,3433.437222222222
0 days 00:00:43.420000,853.2269444444445,1,LEC,16,3433.437222222222
0 days 00:00:43.740000,861.0491666666667,1,LEC,16,3433.437222222222
0 days 00:00:44.020000,867.5047222222223,1,LEC,16,3433.437222222222
0 days 00:00:44.220000,872.0047222222222,1,LEC,16,3433.437222222222
0 days 00:00:44.501000,878.015,1,LEC,16,3433.437222222222
0 days 00:00:44.781000,883.615,1,LEC,16,3433.437222222222
0 days 00:00:44.980000,887.4844444444444,1,LEC,16,3433.437222222222
0 days 00:00:45.261000,892.7922222222223,1,LEC,16,3433.437222222222
0 days 00:00:45.501000,897.1922222222222,1,LEC,16,3433.437222222222
0 days 00:00:45.781000,902.4811111111111,1,LEC,16,3433.437222222222
0 days 00:00:46.261000,914.6144444444445,1,LEC,16,3433.437222222222
0 days 00:00:46.421000,918.7033333333334,1,LEC,16,3433.437222222222
0 days 00:00:46.781000,927.1033333333334,1,LEC,16,3433.437222222222
0 days 00:00:46.981000,931.4366666666667,1,LEC,16,3433.437222222222
0 days 00:00:47.141000,934.8144444444445,1,LEC,16,3433.437222222222
0 days 00:00:47.341000,938.7033333333334,1,LEC,16,3433.437222222222
0 days 00:00:47.661000,944.7477777777779,1,LEC,16,3433.437222222222
0 days 00:00:47.821000,947.77,1,LEC,16,3433.437222222222
0 days 00:00:48.101000,953.2922222222222,1,LEC,16,3433.437222222222
0 days 00:00:48.341000,958.0922222222223,1,LEC,16,3433.437222222222
0 days 00:00:48.541000,962.0366666666666,1,LEC,16,3433.437222222222
0 days 00:00:48.781000,966.8366666666667,1,LEC,16,3433.437222222222
0 days 00:00:49.020000,971.6830555555557,1,LEC,16,3433.437222222222
0 days 00:00:49.340000,978.2608333333335,1,LEC,16,3433.437222222222
0 days 00:00:49.781000,987.8158333333334,1,LEC,16,3433.437222222222
0 days 00:00:49.980000,992.2933333333334,1,LEC,16,3433.437222222222
0 days 00:00:50.420000,1003.4155555555558,1,LEC,16,3433.437222222222
0 days 00:00:50.820000,1015.5266666666669,1,LEC,16,3433.437222222222
0 days 00:00:51.060000,1024.126666666667,1,LEC,16,3433.437222222222
0 days 00:00:51.220000,1030.1711111111113,1,LEC,16,3433.437222222222
0 days 00:00:51.501000,1038.2108333333335,1,LEC,16,3433.437222222222
0 days 00:00:51.821000,1046.9219444444448,1,LEC,16,3433.437222222222
0 days 00:00:51.981000,1050.9219444444448,1,LEC,16,3433.437222222222
0 days 00:00:52.141000,1054.9219444444448,1,LEC,16,3433.437222222222
0 days 00:00:52.381000,1060.2552777777782,1,LEC,16,3433.437222222222
0 days 00:00:52.621000,1065.4552777777783,1,LEC,16,3433.437222222222
0 days 00:00:52.981000,1074.0552777777782,1,LEC,16,3433.437222222222
0 days 00:00:53.141000,1077.9219444444448,1,LEC,16,3433.437222222222
0 days 00:00:53.581000,1090.2663888888894,1,LEC,16,3433.437222222222
0 days 00:00:53.861000,1098.1219444444448,1,LEC,16,3433.437222222222
0 days 00:00:54.221000,1108.3219444444449,1,LEC,16,3433.437222222222
0 days 00:00:54.621000,1119.4330555555562,1,LEC,16,3433.437222222222
0 days 00:00:54.781000,1123.7886111111115,1,LEC,16,3433.437222222222
0 days 00:00:55.061000,1131.0997222222227,1,LEC,16,3433.437222222222
0 days 00:00:55.461000,1140.433055555556,1,LEC,16,3433.437222222222
0 days 00:00:55.900000,1149.3350000000005,1,LEC,16,3433.437222222222
0 days 00:00:56.180000,1154.2350000000006,1,LEC,16,3433.437222222222
0 days 00:00:56.420000,1158.1016666666674,1,LEC,16,3433.437222222222
0 days 00:00:56.660000,1162.1016666666674,1,LEC,16,3433.437222222222
0 days 00:00:56.860000,1165.6016666666674,1,LEC,16,3433.437222222222
0 days 00:00:57.260000,1172.8238888888895,1,LEC,16,3433.437222222222
0 days 00:00:57.420000,1175.668333333334,1,LEC,16,3433.437222222222
0 days 00:00:57.701000,1180.5077777777783,1,LEC,16,3433.437222222222
0 days 00:00:58.101000,1187.174444444445,1,LEC,16,3433.437222222222
0 days 00:00:58.501000,1193.5077777777783,1,LEC,16,3433.437222222222
0 days 00:00:58.701000,1196.674444444445,1,LEC,16,3433.437222222222
0 days 00:00:59.181000,1204.1411111111117,1,LEC,16,3433.437222222222
0 days 00:00:59.461000,1208.4188888888896,1,LEC,16,3433.437222222222
0 days 00:00:59.781000,1213.1300000000008,1,LEC,16,3433.437222222222
0 days 00:01:00.061000,1217.0966666666675,1,LEC,16,3433.437222222222
0 days 00:01:00.341000,1221.2966666666675,1,LEC,16,3433.437222222222
0 days 00:01:00.621000,1225.8077777777787,1,LEC,16,3433.437222222222
0 days 00:01:00.901000,1230.7855555555566,1,LEC,16,3433.437222222222
0 days 00:01:01.301000,1240.341111111112,1,LEC,16,3433.437222222222
0 days 00:01:01.701000,1250.452222222223,1,LEC,16,3433.437222222222
0 days 00:01:01.861000,1254.852222222223,1,LEC,16,3433.437222222222
0 days 00:01:02.181000,1262.852222222223,1,LEC,16,3433.437222222222
0 days 00:01:02.500000,1270.2955555555563,1,LEC,16,3433.437222222222
0 days 00:01:02.860000,1277.7955555555563,1,LEC,16,3433.437222222222
0 days 00:01:03.180000,1283.7511111111119,1,LEC,16,3433.437222222222
0 days 00:01:03.500000,1288.9955555555564,1,LEC,16,3433.437222222222
0 days 00:01:03.740000,1292.7288888888897,1,LEC,16,3433.437222222222
0 days 00:01:03.940000,1295.7844444444452,1,LEC,16,3433.437222222222
0 days 00:01:04.300000,1300.5844444444451,1,LEC,16,3433.437222222222
0 days 00:01:04.660000,1304.684444444445,1,LEC,16,3433.437222222222
0 days 00:01:04.941000,1307.884722222223,1,LEC,16,3433.437222222222
0 days 00:01:05.101000,1309.6180555555563,1,LEC,16,3433.437222222222
0 days 00:01:05.341000,1312.0180555555562,1,LEC,16,3433.437222222222
0 days 00:01:05.621000,1314.7402777777784,1,LEC,16,3433.437222222222
0 days 00:01:05.781000,1316.3402777777785,1,LEC,16,3433.437222222222
0 days 00:01:06.061000,1319.1402777777785,1,LEC,16,3433.437222222222
0 days 00:01:06.301000,1321.4736111111117,1,LEC,16,3433.437222222222
0 days 00:01:06.541000,1323.806944444445,1,LEC,16,3433.437222222222
0 days 00:01:06.941000,1327.5847222222228,1,LEC,16,3433.437222222222
0 days 00:01:07.301000,1330.8847222222228,1,LEC,16,3433.437222222222
0 days 00:01:07.541000,1333.0847222222228,1,LEC,16,3433.437222222222
0 days 00:01:07.701000,1334.5513888888895,1,LEC,16,3433.437222222222
0 days 00:01:07.861000,1336.0180555555562,1,LEC,16,3433.437222222222
0 days 00:01:08.101000,1338.2180555555562,1,LEC,16,3433.437222222222
0 days 00:01:08.261000,1339.684722222223,1,LEC,16,3433.437222222222
0 days 00:01:08.581000,1342.6180555555563,1,LEC,16,3433.437222222222
0 days 00:01:08.861000,1345.184722222223,1,LEC,16,3433.437222222222
0 days 00:01:09.061000,1347.0180555555562,1,LEC,16,3433.437222222222
0 days 00:01:09.380000,1350.9169444444449,1,LEC,16,3433.437222222222
0 days 00:01:09.620000,1354.6502777777785,1,LEC,16,3433.437222222222
0 days 00:01:09.820000,1357.7613888888893,1,LEC,16,3433.437222222222
0 days 00:01:10.140000,1364.3391666666673,1,LEC,16,3433.437222222222
0 days 00:01:10.340000,1368.394722222223,1,LEC,16,3433.437222222222
0 days 00:01:10.620000,1374.3836111111118,1,LEC,16,3433.437222222222
0 days 00:01:10.860000,1379.9836111111117,1,LEC,16,3433.437222222222
0 days 00:01:11.181000,1386.4927777777784,1,LEC,16,3433.437222222222
0 days 00:01:11.420000,1390.6752777777785,1,LEC,16,3433.437222222222
0 days 00:01:11.701000,1395.2805555555562,1,LEC,16,3433.437222222222
0 days 00:01:11.981000,1399.4805555555563,1,LEC,16,3433.437222222222
0 days 00:01:12.181000,1402.4805555555563,1,LEC,16,3433.437222222222
0 days 00:01:12.501000,1406.9250000000009,1,LEC,16,3433.437222222222
0 days 00:01:12.861000,1411.7250000000008,1,LEC,16,3433.437222222222
0 days 00:01:13.021000,1413.858333333334,1,LEC,16,3433.437222222222
0 days 00:01:13.301000,1417.5138888888896,1,LEC,16,3433.437222222222
0 days 00:01:13.461000,1419.6027777777783,1,LEC,16,3433.437222222222
0 days 00:01:13.701000,1422.7361111111115,1,LEC,16,3433.437222222222
0 days 00:01:14.021000,1427.0027777777782,1,LEC,16,3433.437222222222
0 days 00:01:14.261000,1430.402777777778,1,LEC,16,3433.437222222222
0 days 00:01:14.541000,1434.6805555555559,1,LEC,16,3433.437222222222
0 days 00:01:14.741000,1438.3472222222226,1,LEC,16,3433.437222222222
0 days 00:01:15.021000,1444.102777777778,1,LEC,16,3433.437222222222
0 days 00:01:15.261000,1450.1694444444447,1,LEC,16,3433.437222222222
0 days 00:01:15.661000,1458.5027777777782,1,LEC,16,3433.437222222222
0 days 00:01:15.820000,1461.7711111111114,1,LEC,16,3433.437222222222
0 days 00:01:16.100000,1467.1377777777782,1,LEC,16,3433.437222222222
0 days 00:01:16.260000,1470.0711111111118,1,LEC,16,3433.437222222222
0 days 00:01:16.500000,1474.2711111111116,1,LEC,16,3433.437222222222
0 days 00:01:16.740000,1478.3377777777782,1,LEC,16,3433.437222222222
0 days 00:01:17.140000,1485.004444444445,1,LEC,16,3433.437222222222
0 days 00:01:17.340000,1488.1711111111117,1,LEC,16,3433.437222222222
0 days 00:01:17.501000,1490.630833333334,1,LEC,16,3433.437222222222
0 days 00:01:17.940000,1497.3377777777785,1,LEC,16,3433.437222222222
0 days 00:01:18.181000,1500.885833333334,1,LEC,16,3433.437222222222
0 days 00:01:18.461000,1504.7747222222229,1,LEC,16,3433.437222222222
0 days 00:01:18.661000,1507.4413888888896,1,LEC,16,3433.437222222222
0 days 00:01:18.901000,1510.5080555555562,1,LEC,16,3433.437222222222
0 days 00:01:19.101000,1513.0080555555562,1,LEC,16,3433.437222222222
0 days 00:01:19.341000,1515.9413888888894,1,LEC,16,3433.437222222222
0 days 00:01:19.581000,1518.9413888888894,1,LEC,16,3433.437222222222
0 days 00:01:19.901000,1523.030277777778,1,LEC,16,3433.437222222222
0 days 00:01:20.141000,1526.4969444444448,1,LEC,16,3433.437222222222
0 days 00:01:20.301000,1529.3413888888892,1,LEC,16,3433.437222222222
0 days 00:01:20.581000,1534.2413888888893,1,LEC,16,3433.437222222222
0 days 00:01:20.741000,1537.1747222222225,1,LEC,16,3433.437222222222
0 days 00:01:20.941000,1540.7302777777782,1,LEC,16,3433.437222222222
0 days 00:01:21.261000,1547.930277777778,1,LEC,16,3433.437222222222
0 days 00:01:21.541000,1554.1525000000001,1,LEC,16,3433.437222222222
0 days 00:01:21.901000,1562.8525000000002,1,LEC,16,3433.437222222222
0 days 00:01:22.261000,1574.2525000000003,1,LEC,16,3433.437222222222
0 days 00:01:22.540000,1582.1575000000005,1,LEC,16,3433.437222222222
0 days 00:01:22.740000,1587.7686111111113,1,LEC,16,3433.437222222222
0 days 00:01:23.181000,1601.8561111111114,1,LEC,16,3433.437222222222
0 days 00:01:23.420000,1609.889166666667,1,LEC,16,3433.437222222222
0 days 00:01:23.740000,1622.3336111111112,1,LEC,16,3433.437222222222
0 days 00:01:24.180000,1639.566944444445,1,LEC,16,3433.437222222222
0 days 00:01:24.381000,1647.7186111111114,1,LEC,16,3433.437222222222
0 days 00:01:24.541000,1654.3408333333334,1,LEC,16,3433.437222222222
0 days 00:01:24.821000,1666.396388888889,1,LEC,16,3433.437222222222
0 days 00:01:25.301000,1687.9963888888892,1,LEC,16,3433.437222222222
0 days 00:01:25.501000,1697.5519444444449,1,LEC,16,3433.437222222222
0 days 00:01:25.661000,1705.4186111111114,1,LEC,16,3433.437222222222
0 days 00:01:26.061000,1724.5297222222227,1,LEC,16,3433.437222222222
0 days 00:01:26.261000,1733.5852777777777,1,LEC,16,3433.437222222222
0 days 00:01:26.741000,1753.0519444444446,1,LEC,16,3433.437222222222
0 days 00:01:27.141000,1769.9408333333338,1,LEC,16,3433.437222222222
0 days 00:01:27.461000,1783.6297222222224,1,LEC,16,3433.437222222222
0 days 00:01:27.741000,1795.6075000000003,1,LEC,16,3433.437222222222
0 days 00:01:27.981000,1805.8741666666667,1,LEC,16,3433.437222222222
0 days 00:01:28.221000,1816.0741666666672,1,LEC,16,3433.437222222222
0 days 00:01:28.581000,1831.6741666666671,1,LEC,16,3433.437222222222
0 days 00:01:28.781000,1840.2297222222228,1,LEC,16,3433.437222222222
0 days 00:01:28.981000,1848.8963888888889,1,LEC,16,3433.437222222222
0 days 00:01:29.220000,1859.2530555555556,1,LEC,16,3433.437222222222
0 days 00:01:29.420000,1868.0863888888891,1,LEC,16,3433.437222222222
0 days 00:01:29.580000,1875.1975,1,LEC,16,3433.437222222222
0 days 00:01:29.740000,1882.3974999999998,1,LEC,16,3433.437222222222
0 days 00:01:29.980000,1893.5975000000003,1,LEC,16,3433.437222222222
0 days 00:01:30.260000,1906.353055555556,1,LEC,16,3433.437222222222
0 days 00:01:30.581000,1918.925555555556,1,LEC,16,3433.437222222222
0 days 00:01:30.860000,1928.535555555556,1,LEC,16,3433.437222222222
0 days 00:01:31.101000,1936.100277777778,1,LEC,16,3433.437222222222
0 days 00:01:31.301000,1942.0447222222226,1,LEC,16,3433.437222222222
0 days 00:01:31.661000,1952.5447222222226,1,LEC,16,3433.437222222222
0 days 00:01:31.861000,1958.378055555556,1,LEC,16,3433.437222222222
0 days 00:01:32.061000,1964.2113888888896,1,LEC,16,3433.437222222222
0 days 00:01:32.261000,1970.0447222222226,1,LEC,16,3433.437222222222
0 days 00:01:32.541000,1978.6002777777783,1,LEC,16,3433.437222222222
0 days 00:01:32.741000,1984.878055555556,1,LEC,16,3433.437222222222
0 days 00:01:33.101000,1996.7780555555562,1,LEC,16,3433.437222222222
0 days 00:01:33.341000,2004.978055555556,1,LEC,16,3433.437222222222
0 days 00:01:33.541000,2011.978055555556,1,LEC,16,3433.437222222222
0 days 00:01:33.701000,2017.7558333333336,1,LEC,16,3433.437222222222
0 days 00:01:33.941000,2026.4225000000006,1,LEC,16,3433.437222222222
0 days 00:01:34.261000,2037.7113888888891,1,LEC,16,3433.437222222222
0 days 00:01:34.421000,2043.266944444445,1,LEC,16,3433.437222222222
0 days 00:01:34.581000,2048.8225000000007,1,LEC,16,3433.437222222222
0 days 00:01:34.861000,2058.3891666666673,1,LEC,16,3433.437222222222
0 days 00:01:35.101000,2066.3891666666673,1,LEC,16,3433.437222222222
0 days 00:01:35.381000,2075.566944444445,1,LEC,16,3433.437222222222
0 days 00:01:35.781000,2088.344722222223,1,LEC,16,3433.437222222222
0 days 00:01:36.060000,2096.869722222223,1,LEC,16,3433.437222222222
0 days 00:01:36.340000,2104.880833333334,1,LEC,16,3433.437222222222
0 days 00:01:36.820000,2117.0141666666673,1,LEC,16,3433.437222222222
0 days 00:01:37.181000,2125.337222222223,1,LEC,16,3433.437222222222
0 days 00:01:37.381000,2129.6150000000007,1,LEC,16,3433.437222222222
0 days 00:01:37.701000,2136.1038888888893,1,LEC,16,3433.437222222222
0 days 00:01:37.981000,2141.2372222222225,1,LEC,16,3433.437222222222
0 days 00:01:38.221000,2145.4372222222228,1,LEC,16,3433.437222222222
0 days 00:01:38.381000,2148.1038888888893,1,LEC,16,3433.437222222222
0 days 00:01:38.781000,2154.2150000000006,1,LEC,16,3433.437222222222
0 days 00:01:38.981000,2157.1038888888893,1,LEC,16,3433.437222222222
0 days 00:01:39.221000,2160.4372222222228,1,LEC,16,3433.437222222222
0 days 00:01:39.421000,2163.159444444445,1,LEC,16,3433.437222222222
0 days 00:01:39.621000,2165.9372222222228,1,LEC,16,3433.437222222222
0 days 00:01:39.821000,2168.659444444445,1,LEC,16,3433.437222222222
0 days 00:01:40.101000,2172.3150000000005,1,LEC,16,3433.437222222222
0 days 00:01:40.581000,2178.1816666666673,1,LEC,16,3433.437222222222
0 days 00:01:40.781000,2180.5705555555564,1,LEC,16,3433.437222222222
0 days 00:01:41.141000,2184.6705555555563,1,LEC,16,3433.437222222222
0 days 00:01:41.421000,2187.626111111112,1,LEC,16,3433.437222222222
0 days 00:01:41.581000,2189.1816666666678,1,LEC,16,3433.437222222222
0 days 00:01:41.821000,2191.3816666666676,1,LEC,16,3433.437222222222
0 days 00:01:42.021000,2193.1594444444454,1,LEC,16,3433.437222222222
0 days 00:01:42.341000,2196.00388888889,1,LEC,16,3433.437222222222
0 days 00:01:42.581000,2198.137222222223,1,LEC,16,3433.437222222222
0 days 00:01:42.860000,2200.539722222223,1,LEC,16,3433.437222222222
